Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,Class
42552,793738,313.3112889,174.1892839,1.798682915,0.831207467,43067,HOROZ
42614,804837,327.2921792,166.7857622,1.962350832,0.860415657,43188,HOROZ
42642,806488,324.3603411,168.6206712,1.923609595,0.854253905,43163,HOROZ
42670,791457,293.8811775,185.5367529,1.583951281,0.775512226,43350,HOROZ
42678,822714,340.9463387,160.8639615,2.119469989,0.881696998,43227,HOROZ
42693,787181,309.5752471,177.2852422,1.74619863,0.819784219,43246,HOROZ
42708,834.59,350.3686076,155.8022835,2.248802775,0.895688984,43198,HOROZ
42710,816687,335.8384996,163.6708304,2.051914191,0.873206825,43315,HOROZ
42757,832736,339.13826,162.045978,2.092852067,0.878459475,43391,HOROZ
42774,780822,292.5546328,187.0444543,1.564091456,0.768916841,43284,HOROZ
42780,801214,322.594105,169.394536,1.904394986,0.851039823,43293,HOROZ
42818,828988,334.9761247,163.372447,2.050383225,0.873003632,43434,HOROZ
42857,816249,338.9989047,161.4174777,2.100137541,0.879359045,43328,HOROZ
43000,968539,348.5200766,158.3193142,2.201374345,0.890868301,44715,HOROZ
43015,825521,341.4399168,161.4296819,2.115099979,0.881174656,43627,HOROZ
43029,812609,323.9667455,170.3234323,1.902067972,0.850643111,43500,HOROZ
43077,830696,349.041044,158.7692156,2.198417639,0.890556509,43755,HOROZ
43099,815.39,328.2340777,168.6101161,1.946704535,0.85797668,43710,HOROZ
43099,815.39,328.2340777,168.6101161,1.946704535,0.85797668,43710,HOROZ
43114,823478,336.2022065,165.314818,2.033708839,0.870757627,43778,HOROZ
43126,816933,337.6078693,163.3881396,2.066293613,0.875091045,43547,HOROZ
43136,819644,324.5970055,172.2521816,1.884428995,0.847581823,44239,HOROZ
43185,810945,325.5185251,170.7169846,1.906772931,0.851443529,43737,HOROZ
43192,800212,314.0549537,176.5426955,1.778917858,0.827042429,43717,HOROZ
43204,839531,346.3371445,159.8134744,2.167133565,0.887171926,43959,HOROZ
43279,843066,336.2804457,164.6671347,2.042183137,0.871906695,43813,HOROZ
43409,831016,338.534528,163.7287718,2.067654477,0.875267126,44050,HOROZ
43418,814.87,322.252307,172.5032249,1.868094392,0.844658932,44045,HOROZ
43493,834832,335.062512,166.839015,2.008298311,0.867214931,44332,HOROZ
43518,905774,348.7185105,159.6008471,2.184941477,0.889117933,44595,HOROZ
43533,820623,333.7998456,167.4809878,1.993061123,0.865018041,44179,HOROZ
43548,846546,347.4447577,163.9564003,2.11912897,0.881656364,45022,HOROZ
43554,828293,339.2236127,164.7713619,2.058753468,0.874108446,44186,HOROZ
43693,817646,328.2848725,170.7242787,1.922895062,0.854136318,44262,HOROZ
43717,819231,330.9603984,169.3107746,1.954750955,0.859239152,44186,HOROZ
43743,829.88,345.6438071,162.240382,2.130442513,0.882993055,44261,HOROZ
43743,830354,338.5687659,165.8895802,2.040928463,0.871737566,44514,HOROZ
43746,836693,339.3525674,165.4114419,2.051566467,0.873160718,44442,HOROZ
43746,836693,339.3525674,165.4114419,2.051566467,0.873160718,44442,HOROZ
43779,837559,349.4661301,159.9980202,2.18419034,0.889036896,44241,HOROZ
43832,836567,340.0483182,165.0289944,2.060536813,0.874341918,44421,HOROZ
43844,826338,338.9045386,165.7581755,2.044572086,0.872227774,44434,HOROZ
43844,826338,338.9045386,165.7581755,2.044572086,0.872227774,44434,HOROZ
43848,845054,343.3073032,164.0269663,2.092993066,0.878476983,44478,HOROZ
43871,814595,328.4832516,170.8977177,1.922104379,0.854006029,44373,HOROZ
43886,773792,289.8960571,193.321899,1.499551052,0.745177424,44317,HOROZ
43900,839181,347.1792098,162.2413926,2.139892934,0.884091888,44449,HOROZ
43912,844203,354.3024896,159.6834077,2.218780866,0.892676511,44602,HOROZ
43914,833354,341.7289773,164.6392878,2.075622301,0.876290435,44402,HOROZ
43918,824223,340.089725,164.974604,2.06146714,0.87446345,44470,HOROZ
43924,834163,345.4243527,162.9959755,2.119220133,0.881667228,44618,HOROZ
43955,805062,313.7560588,180.4111601,1.739116686,0.818150214,44903,HOROZ
43978,836878,331.8858573,169.5511465,1.957438001,0.859656873,44747,HOROZ
43991,808658,320.6896817,177.0497204,1.811297307,0.833784206,45031,HOROZ
44020,822517,335.1188114,168.1587301,1.99287192,0.864990409,44553,HOROZ
44029,823817,327.69361,172.1976171,1.90300897,0.850803731,44653,HOROZ
44049,812823,322.7544975,176.2762927,1.830958051,0.837679472,44699,HOROZ
44074,841284,338.6638549,167.2181202,2.025282035,0.869599132,44765,HOROZ
44120,809203,324.5428762,174.7684187,1.856988114,0.842621414,44690,HOROZ
44154,819804,340.6483224,166.2502814,2.049008997,0.872820814,44617,HOROZ
44171,826.19,343.4056346,163.9725577,2.094287236,0.878637498,44634,HOROZ
44258,832579,334.9047441,169.4686685,1.976204493,0.862521447,44909,HOROZ
44362,845277,350.7674002,161.6311911,2.170171474,0.887507598,44851,HOROZ
44375,843947,350.6837627,161.736346,2.168243387,0.887294733,44978,HOROZ
44389,825922,316.6612869,180.1679484,1.757589459,0.822364449,45118,HOROZ
44392,848676,359.5136531,158.1728733,2.272915992,0.898015672,45043,HOROZ
44399,828051,341.5438095,166.3586461,2.05305716,0.873358194,44950,HOROZ
44492,822871,336.9793352,168.6467559,1.998137073,0.865756095,44949,HOROZ
44535,856043,346.8856798,165.6776125,2.093739007,0.878569541,45306,HOROZ
44562,850137,343.5160881,168.0175837,2.044524629,0.872221408,45393,HOROZ
44594,846716,353.8563544,161.5875876,2.189873367,0.889647764,45211,HOROZ
44606,829615,339.2792169,168.2795595,2.016164161,0.868327457,45224,HOROZ
44608,859481,329.8557792,175.1673023,1.883089908,0.847345442,45446,HOROZ
44614,850425,351.2689862,162.3080891,2.164211212,0.886847566,45243,HOROZ
44614,850425,351.2689862,162.3080891,2.164211212,0.886847566,45243,HOROZ
44648,808725,310.6323563,183.9106347,1.689039662,0.805899464,45229,HOROZ
44648,833623,350.2937625,162.9104514,2.150222773,0.885274913,45149,HOROZ
44701,850.2,349.4830759,164.4361869,2.125341644,0.882393282,45295,HOROZ
44704,847544,360.1876427,158.3920114,2.274026572,0.89812091,45127,HOROZ
44710,832.12,332.0685295,171.9583089,1.931099064,0.855477596,45234,HOROZ
44710,832.12,332.0685295,171.9583089,1.931099064,0.855477596,45234,HOROZ
44737,847583,345.0918105,166.1002316,2.077611856,0.876543934,45395,HOROZ
44738,810865,324.9862193,175.6774199,1.849903189,0.841299793,45116,HOROZ
44785,839911,334.7521645,174.6694205,1.91648981,0.853075634,46109,HOROZ
44787,861814,344.3339029,166.1797321,2.072057155,0.87583417,45406,HOROZ
44799,1005548,362.4496441,157.9861583,2.294186072,0.900002644,46552,HOROZ
44805,841088,311.8408512,185.3269174,1.682652771,0.804243677,45487,HOROZ
44846,832162,342.391457,168.0432603,2.037519722,0.871276324,45356,HOROZ
44870,846.28,354.6021806,161.6441615,2.193720932,0.890058409,45511,HOROZ
44875,853492,351.0077883,164.5255424,2.133454679,0.883345024,45627,HOROZ
44904,826.44,317.4294521,181.163033,1.752175634,0.821145404,45676,HOROZ
44963,878718,365.0836635,157.3328691,2.320453861,0.902375723,45613,HOROZ
45005,837605,341.7588229,170.3703374,2.005976088,0.866883702,45807,HOROZ
45030,842585,343.6325296,168.215351,2.042813141,0.87199149,45623,HOROZ
45032,836404,338.1600975,171.5685993,1.970990607,0.861734735,45647,HOROZ
45102,865765,347.7792409,167.2141025,2.079843958,0.876827385,45917,HOROZ
45104,820466,331.2336697,174.0467264,1.903130708,0.850824491,45620,HOROZ
45131,840075,347.6025547,167.3656562,2.076904919,0.876453952,45781,HOROZ
45149,855291,358.1055864,165.2741151,2.166737279,0.887128025,47022,HOROZ
45200,873211,357.1308499,162.8601044,2.19286885,0.88996767,45850,HOROZ
45210,841526,341.7080554,169.5197361,2.015742021,0.868268117,45836,HOROZ
45226,827481,338.2253275,170.7677124,1.980616376,0.863181744,45753,HOROZ
45236,824056,334.3255057,172.7937102,1.93482451,0.85608036,45823,HOROZ
45257,888846,361.5649462,159.9572261,2.260385198,0.896816621,45957,HOROZ
45280,846153,353.4912173,164.3193202,2.151245617,0.885391042,45912,HOROZ
45297,854181,341.5499689,169.6706172,2.013017779,0.867884177,46087,HOROZ
45369,834295,338.9924603,171.6009778,1.975469281,0.862410933,45987,HOROZ
45401,838238,346.701,167.5769192,2.068906636,0.875428804,45999,HOROZ
45407,835028,341.11958,170.1408075,2.004925126,0.866733378,46053,HOROZ
45413,851184,356.4810558,162.7388862,2.190509374,0.889715806,46013,HOROZ
45469,848018,357.5147115,162.4187859,2.201190641,0.890848969,45920,HOROZ
45470,842281,339.4060381,173.5649996,1.955498165,0.859355504,46378,HOROZ
45471,848858,346.4046728,168.7187575,2.053148552,0.873370286,46192,HOROZ
45473,834.56,335.9276309,173.6660506,1.934331032,0.856000741,46244,HOROZ
45478,838042,331.8432701,176.2767668,1.882512801,0.847243394,46206,HOROZ
45478,838042,331.8432701,176.2767668,1.882512801,0.847243394,46206,HOROZ
45518,859.94,322.2866864,189.2917773,1.702592109,0.809340493,47963,HOROZ
45525,840696,348.6462684,166.79825,2.090227376,0.878132858,46054,HOROZ
45525,853.65,358.8287582,162.0335864,2.21453321,0.892239525,46116,HOROZ
45554,854451,358.5586783,162.2078287,2.210489353,0.891820963,46189,HOROZ
45606,855192,342.0626726,171.3851827,1.995870747,0.86542734,46331,HOROZ
45609,834651,341.0878231,172.5859991,1.97633542,0.862541113,46157,HOROZ
45631,840956,321.9235414,182.7258929,1.761783929,0.823299986,46505,HOROZ
45654,857771,343.3268988,169.9096922,2.020643404,0.868954564,46271,HOROZ
45654,828517,340.1323581,171.8568782,1.979160576,0.862964408,46355,HOROZ
45666,870017,350.5392581,166.3937946,2.106684681,0.880158728,46356,HOROZ
45720,860356,342.495294,171.5549295,1.996417678,0.865506792,46478,HOROZ
45805,859282,350.5989655,167.0855724,2.098319804,0.879135564,46453,HOROZ
45816,859129,338.7357705,173.1661098,1.95613201,0.859454087,46674,HOROZ
45817,862123,333.4589204,175.9104731,1.895617211,0.849534747,46654,HOROZ
45864,844252,334.5800637,175.912808,1.901965341,0.850625576,46714,HOROZ
45887,839116,339.7362095,173.0062586,1.963722077,0.860626311,46394,HOROZ
45908,827009,336.1192709,174.7919856,1.92296729,0.854148211,46390,HOROZ
45915,817888,324.0965544,181.5498296,1.785165842,0.828376291,46477,HOROZ
45918,842448,350.3625562,167.5918045,2.09057094,0.878175688,46281,HOROZ
45928,858374,353.5691897,167.984051,2.104778327,0.879926726,46692,HOROZ
45942,847435,349.2138732,167.9959347,2.078704308,0.876682788,46485,HOROZ
45968,841037,346.6311768,169.4391061,2.045756642,0.872386519,46394,HOROZ
45968,838333,339.3334067,174.2335254,1.947578148,0.858114597,46698,HOROZ
46056,859402,359.3939608,163.4603512,2.198661377,0.890582264,46532,HOROZ
46062,856672,346.9669215,171.9697081,2.017604876,0.868529666,47106,HOROZ
46067,855704,350.698331,167.9741417,2.087811418,0.877831018,46689,HOROZ
46068,863075,344.1589629,171.7840634,2.003439412,0.866520421,46892,HOROZ
46100,847.12,336.2745068,175.7550828,1.913313125,0.852545137,46735,HOROZ
46127,862115,358.660967,166.1243558,2.158990867,0.886264568,47134,HOROZ
46143,832979,334.310932,177.2798264,1.885781021,0.84781991,46616,HOROZ
46144,856.55,351.3257679,167.8875095,2.092626002,0.878431397,46630,HOROZ
46180,850826,344.0814557,172.3668752,1.996215661,0.865477454,46881,HOROZ
46229,832722,335.536203,176.0917216,1.905462676,0.851221296,46809,HOROZ
46230,855563,350.6330821,169.7982098,2.064998698,0.874923141,46861,HOROZ
46261,848807,350.4626603,169.0434528,2.073210494,0.875982057,46904,HOROZ
46267,854523,341.6146656,174.9660702,1.952462356,0.85888185,47026,HOROZ
46275,832.69,337.7416295,175.5197554,1.924237125,0.854357052,46788,HOROZ
46298,842976,329.6366159,179.9828696,1.831488834,0.83778265,46971,HOROZ
46316,879449,345.658035,172.3715198,2.005308274,0.866788212,47252,HOROZ
46415,844864,349.7669781,169.7788506,2.060132795,0.874289083,46946,HOROZ
46428,872732,365.9856889,161.9556522,2.259789542,0.896759087,46913,HOROZ
46481,849522,343.2637046,173.9756328,1.973056221,0.862047243,47264,HOROZ
46519,863421,356.7518402,167.5166271,2.12965033,0.882900217,47189,HOROZ
46522,853266,351.1710871,170.4460356,2.060306571,0.874311813,47247,HOROZ
46562,840976,337.6311552,176.1020662,1.917246983,0.853201642,47115,HOROZ
46563,852.78,352.41319,168.93977,2.086028588,0.877607539,47203,HOROZ
46581,974023,364.7815262,164.4353247,2.218389064,0.892636317,47874,HOROZ
46634,864954,351.2926852,169.7158601,2.069887193,0.875555188,47345,HOROZ
46642,875771,362.1727717,164.878319,2.196606406,0.890364834,47195,HOROZ
46680,844028,341.0410634,175.2140716,1.946425081,0.857932519,47312,HOROZ
46696,862883,354.9810266,168.0544527,2.112297656,0.880837827,47259,HOROZ
46696,862883,354.9810266,168.0544527,2.112297656,0.880837827,47259,HOROZ
46708,875.9,364.8718404,163.4482134,2.232339117,0.894053292,47371,HOROZ
46749,854757,333.3222404,179.2134254,1.859917802,0.84316291,47417,HOROZ
46755,864849,353.6335069,171.2947922,2.064473194,0.874854903,47547,HOROZ
46777,845203,349.1877688,171.1671257,2.040039916,0.871617581,47247,HOROZ
46777,845203,349.1877688,171.1671257,2.040039916,0.871617581,47247,HOROZ
46794,864065,356.4369676,168.4520521,2.115955034,0.881277139,47586,HOROZ
46798,881176,331.3299026,182.4005492,1.81649619,0.834828321,47864,HOROZ
46808,866842,362.2608792,165.6850672,2.186442541,0.889279605,47280,HOROZ
46826,851033,348.0576898,172.3589988,2.019376373,0.868777645,47442,HOROZ
46831,878182,367.5692384,163.986975,2.241453862,0.894963679,47446,HOROZ
46851,854.53,328.9176038,183.1554803,1.795838176,0.830617735,47631,HOROZ
46863,867433,347.4427551,172.1287909,2.018504594,0.868655702,47538,HOROZ
46863,867433,347.4427551,172.1287909,2.018504594,0.868655702,47538,HOROZ
46867,846659,340.1692584,177.0078505,1.92177498,0.853951697,47529,HOROZ
46892,834759,330.6503749,181.5436482,1.821327148,0.835789387,47506,HOROZ
46907,857564,335.5606652,181.23514,1.851520986,0.841603097,47888,HOROZ
46955,873017,360.9078457,166.7639116,2.164184338,0.886844577,47609,HOROZ
46958,859393,356.589004,168.6491234,2.114383976,0.881088735,47618,HOROZ
46970,860.88,351.4442771,170.9235131,2.05614939,0.873766321,47495,HOROZ
46987,855498,359.2125934,167.0938387,2.149765642,0.885222953,47402,HOROZ
47002,847653,346.9692765,173.4072482,2.000892582,0.866154141,47610,HOROZ
47044,855838,354.3044348,170.3573014,2.079772525,0.876818329,47566,HOROZ
47057,902586,374.1129742,161.2226373,2.320474224,0.902377529,47847,HOROZ
47074,877067,365.9280672,166.1881492,2.201890261,0.890922566,47846,HOROZ
47089,844194,343.8945066,176.1705569,1.952054377,0.858818008,47624,HOROZ
47091,874362,353.0329178,171.2696905,2.061269082,0.874437592,47849,HOROZ
47122,888678,356.2785067,169.2101943,2.105538075,0.88001927,47831,HOROZ
47134,880522,358.818816,168.0783821,2.134830259,0.883505218,47959,HOROZ
47134,870142,360.7750005,167.4884538,2.154029083,0.885706151,47862,HOROZ
47134,870142,360.7750005,167.4884538,2.154029083,0.885706151,47862,HOROZ
47142,845.75,329.7456358,186.2771803,1.770188035,0.825151336,48742,HOROZ
47171,860849,348.027196,174.3526498,1.996110735,0.865462212,47961,HOROZ
47180,850406,348.6152376,172.9046329,2.016228437,0.868336489,47729,HOROZ
47180,850406,348.6152376,172.9046329,2.016228437,0.868336489,47729,HOROZ
47186,868831,356.7470104,168.9603752,2.111424114,0.880732529,47855,HOROZ
47186,871047,346.2241394,177.4563123,1.951038737,0.858658881,48835,HOROZ
47223,841035,339.0877546,177.8068818,1.907056415,0.851491543,47634,HOROZ
47225,983252,352.8577577,171.1026699,2.062257461,0.874566549,48501,HOROZ
47225,910.43,358.0308728,169.345799,2.114199909,0.881066631,48275,HOROZ
47248,862652,355.814153,170.2606043,2.089820805,0.878082143,47697,HOROZ
47264,848013,347.8307664,174.3902443,1.994554041,0.865235765,47768,HOROZ
47286,979365,373.8836862,162.7948258,2.296655832,0.90022951,48605,HOROZ
47291,861047,354.5429253,170.4029771,2.080614619,0.876925017,47849,HOROZ
47301,882.93,358.6190044,168.9438553,2.122711143,0.882082129,48105,HOROZ
47328,874436,363.4143173,166.1896743,2.186744266,0.889312059,47999,HOROZ
47338,842469,340.3162877,178.3323162,1.908326516,0.851706365,47798,HOROZ
47341,869475,356.6856771,169.3115015,2.10668309,0.880158535,47978,HOROZ
47344,828258,324.6922984,187.2701519,1.73381767,0.816912292,48123,HOROZ
47347,853387,330.2775147,183.569621,1.799194839,0.831313251,47903,HOROZ
47360,860079,346.142513,175.0021106,1.977933362,0.862780782,48026,HOROZ
47361,861338,354.3227484,171.9674731,2.060405622,0.874324766,48037,HOROZ
47371,855614,354.0188628,170.8794345,2.071746455,0.875794284,47842,HOROZ
47394,880106,365.5402721,165.7514278,2.205352177,0.891285625,48081,HOROZ
47448,871679,349.3500382,175.106492,1.99507188,0.865311159,48047,HOROZ
47464,850356,341.6656557,178.0912551,1.918486427,0.853407547,48004,HOROZ
47468,880635,357.7413431,170.0492761,2.103751049,0.87980142,48071,HOROZ
47472,879075,363.3302434,167.7152452,2.16635192,0.887085309,48044,HOROZ
47473,862249,351.2467639,173.1841849,2.028168819,0.8699978,48078,HOROZ
47476,874832,354.5281331,171.3371483,2.069184276,0.875464609,48173,HOROZ
47482,877165,369.2996106,165.1113681,2.236669799,0.894487347,48071,HOROZ
47502,868421,344.3308603,177.1429657,1.943802052,0.857516972,48109,HOROZ
47512,839433,312.732286,200.959732,1.556193786,0.766207285,49837,HOROZ
47542,876316,338.4535058,186.8224659,1.811631723,0.833851678,50332,HOROZ
47577,862817,342.7464393,177.4626934,1.931371788,0.855521854,48314,HOROZ
47601,853375,345.5426622,176.6475883,1.956113103,0.859451148,48195,HOROZ
47605,877296,373.1439467,163.592869,2.280930391,0.898771394,48131,HOROZ
47634,870581,355.0814366,174.0811234,2.039746928,0.87157798,48581,HOROZ
47650,843392,332.0364935,183.7246547,1.807250606,0.832964328,48256,HOROZ
47665,842141,339.7216351,179.3429928,1.894256529,0.849299323,48157,HOROZ
47667,852181,346.3471141,176.0819735,1.966965199,0.86112257,48256,HOROZ
47701,856953,352.2382779,173.6578246,2.028346714,0.870022306,48228,HOROZ
47706,856321,348.8249832,174.9631018,1.993705985,0.865112153,48306,HOROZ
47728,863.9,349.6567152,174.1742676,2.007510754,0.867102741,48248,HOROZ
47751,867449,350.2488937,174.0812386,2.011985304,0.867738213,48360,HOROZ
47769,853234,350.9656259,174.0789619,2.0161289,0.868322502,48407,HOROZ
47772,872287,355.9094486,171.77262,2.07198009,0.875824279,48346,HOROZ
47775,852.11,341.6923548,178.6041407,1.913126725,0.852513916,48428,HOROZ
47791,873.56,368.740375,165.7711303,2.224394407,0.893249854,48367,HOROZ
47793,865333,338.7699924,181.1085737,1.870535367,0.845101236,48460,HOROZ
47795,889182,376.445991,162.5241974,2.316245808,0.902001399,48380,HOROZ
47801,863.33,358.6060299,170.263653,2.106180759,0.880097468,48372,HOROZ
47803,869367,362.5282647,168.3250288,2.153739509,0.885673432,48426,HOROZ
47803,847.48,342.9915304,178.3733457,1.922885559,0.854134754,48298,HOROZ
47806,849353,347.6649854,175.9699975,1.975706032,0.862446535,48423,HOROZ
47855,851869,342.4300513,179.84806,1.903996358,0.850971981,48436,HOROZ
47875,872.03,354.3563628,172.9323453,2.049104014,0.872833467,48469,HOROZ
47877,885569,362.5842766,169.5101114,2.139012673,0.883990209,48644,HOROZ
47894,858581,346.9975704,177.5266606,1.954622304,0.859219103,48717,HOROZ
47905,865459,344.6048961,177.9479683,1.936548641,0.856357999,48616,HOROZ
47929,896122,363.0455311,169.8065846,2.137994425,0.88387242,48814,HOROZ
47930,856122,344.9607446,177.8505249,1.939610494,0.856849009,48588,HOROZ
47937,853142,337.1537579,184.1836671,1.830530161,0.83759622,48712,HOROZ
47959,949132,328.4505389,190.1176608,1.72761719,0.815446866,50202,HOROZ
47977,871.47,361.1227245,169.52872,2.130156617,0.882959563,48578,HOROZ
48009,871576,358.6658391,171.7180787,2.088690031,0.877940922,48629,HOROZ
48012,869046,358.3539088,171.5020029,2.089502762,0.878042449,48670,HOROZ
48016,863671,356.243985,173.1588105,2.057325203,0.873920977,48678,HOROZ
48017,862741,363.0084182,168.846402,2.149932803,0.885241958,48462,HOROZ
48044,859196,342.7250561,180.0213843,1.903801915,0.850938871,48842,HOROZ
48067,852256,342.9475376,179.0488306,1.91538552,0.852891557,48686,HOROZ
48095,874205,366.3137556,168.4059951,2.175182394,0.888057932,48787,HOROZ
48096,861472,346.1250999,177.6646917,1.948192951,0.858211531,48665,HOROZ
48100,854778,349.8659196,175.74183,1.99079479,0.864686482,48563,HOROZ
48148,880077,356.7759132,173.1598254,2.060385037,0.874322074,48911,HOROZ
48166,864078,358.8214897,171.4030526,2.093436986,0.878532079,48828,HOROZ
48166,866522,345.0454141,181.6135031,1.899888545,0.850270068,49256,HOROZ
48176,862859,336.0677463,185.8125098,1.80863897,0.833246327,49336,HOROZ
48178,863116,359.8407715,171.0169983,2.104122836,0.879846794,48750,HOROZ
48186,863853,353.6268329,175.213263,2.018265209,0.868622186,48932,HOROZ
48207,872255,361.3120609,170.7479672,2.116054831,0.881289091,48804,HOROZ
48216,862.09,355.3846896,173.8978862,2.043640077,0.872102658,48852,HOROZ
48217,852619,333.8196987,186.4692434,1.790213188,0.829442106,49133,HOROZ
48228,892189,371.1772479,167.7097784,2.213211725,0.892103018,48904,HOROZ
48230,860795,346.1525086,178.6763362,1.937315908,0.856481286,48932,HOROZ
48233,876.71,364.1886071,169.5530715,2.14793282,0.885014264,48680,HOROZ
48233,879325,359.1963177,171.883678,2.089763972,0.878075051,48857,HOROZ
48234,852728,333.6436452,184.745709,1.80596154,0.832701829,48884,HOROZ
48269,877.25,356.6748722,173.2257123,2.059018072,0.87414313,48781,HOROZ
48282,871582,361.7297475,172.1774001,2.100913055,0.879454197,48832,HOROZ
48287,869941,343.7255152,180.0046457,1.909536911,0.851910639,49001,HOROZ
48290,856955,325.4990704,189.9201556,1.713873229,0.812132015,49146,HOROZ
48300,851044,317.3145946,199.6160777,1.589624434,0.777341043,49648,HOROZ
48324,876469,358.5532487,172.2287515,2.081843163,0.877080409,48993,HOROZ
48335,869579,344.7699023,178.9406185,1.926728013,0.854765364,48996,HOROZ
48343,895913,383.7175553,160.7264712,2.387394886,0.908047776,48920,HOROZ
48377,867509,356.9319216,173.2697207,2.059978628,0.874268913,48946,HOROZ
48382,870465,354.044197,175.2687838,2.020007154,0.868865768,49171,HOROZ
48388,866233,349.800953,177.5410253,1.970254212,0.861623061,48990,HOROZ
48396,859905,351.8895493,177.2036479,1.985791791,0.863950077,48870,HOROZ
48396,861023,341.8154886,181.4293033,1.884014778,0.847508765,48942,HOROZ
48396,861023,341.8154886,181.4293033,1.884014778,0.847508765,48942,HOROZ
48401,887573,366.9005057,172.5478749,2.12636931,0.882514497,49563,HOROZ
48404,864977,355.6865339,174.1591487,2.04230749,0.871923439,49075,HOROZ
48416,870972,358.1162752,173.2700919,2.066809518,0.875157843,49103,HOROZ
48421,892167,351.75824,175.8947248,1.999822566,0.86599979,49144,HOROZ
48423,858834,351.4447799,176.1936919,1.994650183,0.865249768,49003,HOROZ
48429,864145,355.5471431,173.8198922,2.045491679,0.872351037,48948,HOROZ
48436,834961,326.2953345,189.4371574,1.722446319,0.814210611,49032,HOROZ
48452,876448,362.6321293,170.9250073,2.121586156,0.881948671,49090,HOROZ
48480,884331,363.9755184,170.0055757,2.140962241,0.88421522,49042,HOROZ
48487,926765,376.123116,165.3173306,2.275158416,0.898227992,49454,HOROZ
48492,875858,351.4417653,176.1853443,1.99472758,0.865261038,49121,HOROZ
48519,896274,360.7446403,174.1388346,2.071592136,0.875774466,50026,HOROZ
48545,890521,360.9889612,171.8947746,2.100057794,0.879349254,49372,HOROZ
48563,875414,352.9331426,176.5345295,1.999230086,0.865914205,49298,HOROZ
48566,890032,366.7458829,169.2021467,2.167501359,0.887212647,49318,HOROZ
48604,862362,346.6356706,179.0802229,1.935644623,0.856212528,49119,HOROZ
48609,868202,340.9986705,182.5553282,1.867919571,0.844627179,49294,HOROZ
48618,888662,373.8354779,166.3130427,2.247782086,0.895588707,49190,HOROZ
48623,896599,360.6307342,173.7178725,2.075956429,0.876333064,49603,HOROZ
48623,896599,360.6307342,173.7178725,2.075956429,0.876333064,49603,HOROZ
48633,863612,350.3032667,178.1564079,1.966268129,0.861016136,49198,HOROZ
48641,861054,343.0666475,182.6998015,1.877761468,0.846399172,49333,HOROZ
48650,890.44,372.9335252,167.2397494,2.229933533,0.893811001,49301,HOROZ
48686,874501,351.8705181,176.9531072,1.988495843,0.864348861,49362,HOROZ
48701,900346,380.8504605,163.6706362,2.326932121,0.902947727,49472,HOROZ
48733,863324,353.4646149,177.2423912,1.994244223,0.865190627,49160,HOROZ
48744,866023,332.2931057,188.0584075,1.766967561,0.824445506,49426,HOROZ
48745,869301,359.0541561,174.4456672,2.058257805,0.874043436,49367,HOROZ
48746,865973,345.3820688,181.060867,1.907546752,0.851574535,49435,HOROZ
48761,883692,368.3732966,169.4301711,2.174189486,0.887949213,49263,HOROZ
48761,878828,363.7837935,171.3952953,2.122484126,0.882055217,49402,HOROZ
48762,873.62,347.8634023,181.5333206,1.916250974,0.853035852,49613,HOROZ
48767,864474,349.0372067,179.0170665,1.949742633,0.858455409,49323,HOROZ
48773,882996,371.1083603,168.2970377,2.205079575,0.891257104,49313,HOROZ
48788,864715,356.678164,175.2074713,2.035747456,0.871035502,49393,HOROZ
48797,879911,368.4560319,169.1747737,2.177960837,0.888361299,49261,HOROZ
48841,880975,347.3505769,179.527703,1.934802101,0.856076746,49511,HOROZ
48842,874559,349.7882022,178.491769,1.959688136,0.860005196,49513,HOROZ
48859,863902,352.6501091,177.4103631,1.987764992,0.864241257,49441,HOROZ
48864,871136,357.754131,174.6584549,2.048306972,0.872727264,49592,HOROZ
48877,869699,351.7130231,177.713433,1.979102069,0.862955663,49474,HOROZ
48884,887627,373.1319416,167.4730844,2.228011402,0.893616791,49392,HOROZ
48885,897492,363.8021625,171.9422437,2.115839334,0.88126328,49642,HOROZ
48918,873.66,356.6948346,175.3600489,2.034071254,0.870807094,49448,HOROZ
48922,869441,353.3257855,177.9019748,1.986070059,0.863991198,49410,HOROZ
48924,872833,364.5109008,171.2664204,2.128326732,0.882744848,49469,HOROZ
48955,897999,356.7442101,176.2208933,2.024414945,0.869479017,49899,HOROZ
48959,885222,358.5253123,174.5640116,2.053832912,0.873460773,49648,HOROZ
48960,875826,341.2162902,188.7558859,1.807712054,0.833058138,51176,HOROZ
48973,871941,362.0082361,172.7835838,2.095154112,0.878744833,49545,HOROZ
48991,868685,352.6432965,177.5916364,1.985697658,0.863936161,49643,HOROZ
48992,883881,366.7142971,170.9323765,2.145376462,0.884722214,49645,HOROZ
48997,877282,355.2104461,176.2841922,2.014987513,0.868161954,49611,HOROZ
49010,875.33,353.2947436,177.314677,1.99247321,0.864932151,49635,HOROZ
49022,880221,363.49379,172.4066751,2.108351024,0.880360955,49606,HOROZ
49035,872744,344.8079748,184.5993898,1.867871694,0.844618481,50287,HOROZ
49099,888027,367.9231979,171.1597722,2.1495892,0.885202888,49674,HOROZ
49102,869585,351.2384935,179.3433351,1.958469732,0.859816752,49660,HOROZ
49106,891917,369.0260417,170.8577363,2.159843913,0.88636015,49927,HOROZ
